date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.db6.delayed	(from https://topupgim.com/news/wiro-sableng-hero-lokal-pertama-di-arena-of-valor-yang-bikin-bangga-indonesia)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.db7.delayed	(from https://topupgim.com/news/wiro-sableng-hero-lokal-pertama-di-arena-of-valor-yang-bikin-bangga-indonesia)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.db8.delayed	(from https://topupgim.com/news/wiro-sableng-hero-lokal-pertama-di-arena-of-valor-yang-bikin-bangga-indonesia)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dba.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dbb.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dbc.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dbd.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dbe.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:49	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dbf.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:49	181374/181374	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202026%2011:10:15%20GMT	https://cdn.topupgim.com/pages/b88426ad-d9f8-4e74-aa2d-3927edbe2d69.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/b88426ad-d9f8-4e74-aa2d-3927edbe2d69.jpg	(from https://topupgim.com/news/wiro-sableng-hero-lokal-pertama-di-arena-of-valor-yang-bikin-bangga-indonesia)
19:57:50	160611/160611	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:57:49%20GMT	https://cdn.topupgim.com/pages/c3ae9a29-91e5-4969-bee6-662b435ad9d9.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/c3ae9a29-91e5-4969-bee6-662b435ad9d9.jpg	(from https://topupgim.com/news/yan-arena-of-valor-panduan-lengkap-hero-assassin-serba-bisa-dengan-mobilitas-dan-burst-damage-tinggi)
19:57:53	162032/162032	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:57:53%20GMT	https://cdn.topupgim.com/pages/4ee6b87e-a421-4526-b4f3-0fb6a02f01bd.png	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/4ee6b87e-a421-4526-b4f3-0fb6a02f01bd.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:55	67994/67994	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:57:55%20GMT	https://cdn.topupgim.com/pages/419c0df1-0e63-439f-9a80-472ddf54ab9d.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/419c0df1-0e63-439f-9a80-472ddf54ab9d.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:57	75575/75575	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:57:57%20GMT	https://cdn.topupgim.com/pages/35746c3e-1ea2-447b-8c19-79e623cbec5a.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/35746c3e-1ea2-447b-8c19-79e623cbec5a.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:57:58	46845/46845	---MCZ	200	added ('OK')	text/html	etag:W/%22b6fd-d/r3q9rZ7EqUYWda8rDQ8CRGTm8%22	https://topupgim.com/news/daftar-top-striker-fc-mobile-mesin-gol-terbaik-yang-wajib-kamu-punya	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/news/daftar-top-striker-fc-mobile-mesin-gol-terbaik-yang-wajib-kamu-punya.html	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dc5.delayed	(from https://topupgim.com/news/taktik-tiki-taka-di-ea-sports-fc-mobile-panduan-lengkap-strategi-menyerang-elegan)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dc6.delayed	(from https://topupgim.com/news/taktik-tiki-taka-di-ea-sports-fc-mobile-panduan-lengkap-strategi-menyerang-elegan)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dc7.delayed	(from https://topupgim.com/news/taktik-tiki-taka-di-ea-sports-fc-mobile-panduan-lengkap-strategi-menyerang-elegan)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dc8.delayed	(from https://topupgim.com/news/taktik-tiki-taka-di-ea-sports-fc-mobile-panduan-lengkap-strategi-menyerang-elegan)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dc9.delayed	(from https://topupgim.com/news/taktik-tiki-taka-di-ea-sports-fc-mobile-panduan-lengkap-strategi-menyerang-elegan)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dca.delayed	(from https://topupgim.com/news/taktik-tiki-taka-di-ea-sports-fc-mobile-panduan-lengkap-strategi-menyerang-elegan)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dcc.delayed	(from https://topupgim.com/news/rahasia-formasi-juara-di-fc-mobile-begini-cara-susunnya-biar-auto-menang)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dcd.delayed	(from https://topupgim.com/news/rahasia-formasi-juara-di-fc-mobile-begini-cara-susunnya-biar-auto-menang)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dce.delayed	(from https://topupgim.com/news/rahasia-formasi-juara-di-fc-mobile-begini-cara-susunnya-biar-auto-menang)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dcf.delayed	(from https://topupgim.com/news/rahasia-formasi-juara-di-fc-mobile-begini-cara-susunnya-biar-auto-menang)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dd0.delayed	(from https://topupgim.com/news/rahasia-formasi-juara-di-fc-mobile-begini-cara-susunnya-biar-auto-menang)
19:58:00	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dd1.delayed	(from https://topupgim.com/news/rahasia-formasi-juara-di-fc-mobile-begini-cara-susunnya-biar-auto-menang)
19:58:00	80694/80694	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202026%2014:31:41%20GMT	https://cdn.topupgim.com/pages/87307e3d-892d-4758-820e-1b8a5cae215c.png	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/87307e3d-892d-4758-820e-1b8a5cae215c.jpg	(from https://topupgim.com/news/taktik-tiki-taka-di-ea-sports-fc-mobile-panduan-lengkap-strategi-menyerang-elegan)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dd3.delayed	(from https://topupgim.com/news/rahasia-pro-player-fc-mobile-pilih-playstyle-yang-sesuai-dan-dominasilah-lapangan)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dd4.delayed	(from https://topupgim.com/news/rahasia-pro-player-fc-mobile-pilih-playstyle-yang-sesuai-dan-dominasilah-lapangan)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dd5.delayed	(from https://topupgim.com/news/rahasia-pro-player-fc-mobile-pilih-playstyle-yang-sesuai-dan-dominasilah-lapangan)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dd6.delayed	(from https://topupgim.com/news/rahasia-pro-player-fc-mobile-pilih-playstyle-yang-sesuai-dan-dominasilah-lapangan)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dd7.delayed	(from https://topupgim.com/news/rahasia-pro-player-fc-mobile-pilih-playstyle-yang-sesuai-dan-dominasilah-lapangan)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dd8.delayed	(from https://topupgim.com/news/rahasia-pro-player-fc-mobile-pilih-playstyle-yang-sesuai-dan-dominasilah-lapangan)
19:58:01	116207/116207	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:00%20GMT	https://cdn.topupgim.com/pages/15718dc7-192f-4c3f-aec7-e189c3a9d298.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/15718dc7-192f-4c3f-aec7-e189c3a9d298.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528776844)
19:58:01	85439/85439	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202026%2023:59:19%20GMT	https://cdn.topupgim.com/pages/918e7b63-e047-4fcc-a7f0-b253c0987372.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/918e7b63-e047-4fcc-a7f0-b253c0987372.jpg	(from https://topupgim.com/news/rahasia-formasi-juara-di-fc-mobile-begini-cara-susunnya-biar-auto-menang)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dda.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.ddb.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.ddc.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.ddd.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dde.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:01	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.ddf.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:01	74776/74776	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202026%2023:33:13%20GMT	https://cdn.topupgim.com/pages/03e9e863-d342-4c1c-92ff-f0c987966dda.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/03e9e863-d342-4c1c-92ff-f0c987966dda.jpg	(from https://topupgim.com/news/rahasia-pro-player-fc-mobile-pilih-playstyle-yang-sesuai-dan-dominasilah-lapangan)
19:58:04	84915/84915	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:03%20GMT	https://cdn.topupgim.com/pages/978198a2-973e-4ae2-a814-a55195c43e90.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/978198a2-973e-4ae2-a814-a55195c43e90.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.de2.delayed	(from https://topupgim.com/news/10-fakta-speed-drifters-game-balap-garena-yang-siap-masuk-kancah-esports-internasional)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.de3.delayed	(from https://topupgim.com/news/10-fakta-speed-drifters-game-balap-garena-yang-siap-masuk-kancah-esports-internasional)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.de4.delayed	(from https://topupgim.com/news/10-fakta-speed-drifters-game-balap-garena-yang-siap-masuk-kancah-esports-internasional)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.de5.delayed	(from https://topupgim.com/news/10-fakta-speed-drifters-game-balap-garena-yang-siap-masuk-kancah-esports-internasional)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.de6.delayed	(from https://topupgim.com/news/10-fakta-speed-drifters-game-balap-garena-yang-siap-masuk-kancah-esports-internasional)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.de7.delayed	(from https://topupgim.com/news/10-fakta-speed-drifters-game-balap-garena-yang-siap-masuk-kancah-esports-internasional)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.de9.delayed	(from https://topupgim.com/news/speed-drifters-sensasi-balapan-drift-tercepat-dan-penuh-adrenalin-di-dunia-mobile)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dea.delayed	(from https://topupgim.com/news/speed-drifters-sensasi-balapan-drift-tercepat-dan-penuh-adrenalin-di-dunia-mobile)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.deb.delayed	(from https://topupgim.com/news/speed-drifters-sensasi-balapan-drift-tercepat-dan-penuh-adrenalin-di-dunia-mobile)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dec.delayed	(from https://topupgim.com/news/speed-drifters-sensasi-balapan-drift-tercepat-dan-penuh-adrenalin-di-dunia-mobile)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.ded.delayed	(from https://topupgim.com/news/speed-drifters-sensasi-balapan-drift-tercepat-dan-penuh-adrenalin-di-dunia-mobile)
19:58:06	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dee.delayed	(from https://topupgim.com/news/speed-drifters-sensasi-balapan-drift-tercepat-dan-penuh-adrenalin-di-dunia-mobile)
19:58:06	97595/97595	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:06%20GMT	https://cdn.topupgim.com/pages/1ad1b8bb-480c-4c07-a289-c67389526a45.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/1ad1b8bb-480c-4c07-a289-c67389526a45.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528218094)
19:58:06	223460/223460	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202026%2007:26:52%20GMT	https://cdn.topupgim.com/pages/23583403-4c8a-42b0-811f-7b3ac11e57f5.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/23583403-4c8a-42b0-811f-7b3ac11e57f5.jpg	(from https://topupgim.com/news/10-fakta-speed-drifters-game-balap-garena-yang-siap-masuk-kancah-esports-internasional)
19:58:09	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.df0.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:09	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.df1.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:09	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.df2.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:09	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.df3.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:09	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.df4.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:09	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.df5.delayed	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:10	353300/353300	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:09%20GMT	https://cdn.topupgim.com/pages/d0625503-15d8-4fcb-856a-b7e22da1e726.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/d0625503-15d8-4fcb-856a-b7e22da1e726.jpg	(from https://topupgim.com/news/speed-drifters-sensasi-balapan-drift-tercepat-dan-penuh-adrenalin-di-dunia-mobile)
19:58:12	114825/114825	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:12%20GMT	https://cdn.topupgim.com/pages/1687e3e5-1329-490c-8528-2ad1d10582f0.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/1687e3e5-1329-490c-8528-2ad1d10582f0.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:14	91862/91862	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:14%20GMT	https://cdn.topupgim.com/pages/5d7ae46a-8677-4423-8e65-2b2da616a0d1.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/5d7ae46a-8677-4423-8e65-2b2da616a0d1.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:17	47006/47006	---MCZ	200	added ('OK')	text/html	etag:W/%22b79e-Heet/BGSnzBQFnLkbc/cbye0KlA%22	https://topupgim.com/news/patch-update-januari-2025-perubahan-balance-dan-event-seru-di-ragnarok-origin	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/news/patch-update-januari-2025-perubahan-balance-dan-event-seru-di-ragnarok-origin.html	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:17	117731/117731	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:17%20GMT	https://cdn.topupgim.com/pages/d5e0cc44-e213-49a2-9a4d-faa3fd92b42f.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/d5e0cc44-e213-49a2-9a4d-faa3fd92b42f.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:20	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dfb.delayed	(from https://topupgim.com/news/patch-note-08-05-ragnarok-origin-konten-segar-dan-penyesuaian-gameplay-dirilis)
19:58:20	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dfc.delayed	(from https://topupgim.com/news/patch-note-08-05-ragnarok-origin-konten-segar-dan-penyesuaian-gameplay-dirilis)
19:58:20	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.dfd.delayed	(from https://topupgim.com/news/patch-note-08-05-ragnarok-origin-konten-segar-dan-penyesuaian-gameplay-dirilis)
19:58:20	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.dfe.delayed	(from https://topupgim.com/news/patch-note-08-05-ragnarok-origin-konten-segar-dan-penyesuaian-gameplay-dirilis)
19:58:20	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.dff.delayed	(from https://topupgim.com/news/patch-note-08-05-ragnarok-origin-konten-segar-dan-penyesuaian-gameplay-dirilis)
19:58:20	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.e00.delayed	(from https://topupgim.com/news/patch-note-08-05-ragnarok-origin-konten-segar-dan-penyesuaian-gameplay-dirilis)
19:58:21	221029/221029	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:20%20GMT	https://cdn.topupgim.com/pages/2f0f163d-3352-4ab3-a62d-e438e21355bc.png	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/2f0f163d-3352-4ab3-a62d-e438e21355bc.jpg	(from https://topupgim.com/featured/news-and-promotions?code=1528333066)
19:58:21	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.e02.delayed	(from https://topupgim.com/news/ragnarok-origin-menyelami-dunia-fantasi-midgard-yang-menawan)
19:58:21	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.e03.delayed	(from https://topupgim.com/news/ragnarok-origin-menyelami-dunia-fantasi-midgard-yang-menawan)
19:58:21	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.e04.delayed	(from https://topupgim.com/news/ragnarok-origin-menyelami-dunia-fantasi-midgard-yang-menawan)
19:58:21	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.e05.delayed	(from https://topupgim.com/news/ragnarok-origin-menyelami-dunia-fantasi-midgard-yang-menawan)
19:58:21	0/-1	---M--	302	error ('')			https://topupgim.com/member/account/details	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/account/details.e06.delayed	(from https://topupgim.com/news/ragnarok-origin-menyelami-dunia-fantasi-midgard-yang-menawan)
19:58:21	0/-1	---M--	302	error ('')			https://topupgim.com/member/purchases	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/purchases.e07.delayed	(from https://topupgim.com/news/ragnarok-origin-menyelami-dunia-fantasi-midgard-yang-menawan)
19:58:22	142585/142585	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2012:58:21%20GMT	https://cdn.topupgim.com/pages/bd585cb7-effe-4040-9cca-77e8a047aba2.jpg	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/cdn.topupgim.com/pages/bd585cb7-effe-4040-9cca-77e8a047aba2.jpg	(from https://topupgim.com/news/patch-note-08-05-ragnarok-origin-konten-segar-dan-penyesuaian-gameplay-dirilis)
19:58:22	0/-1	---M--	302	error ('')			https://topupgim.com/member/dashboard	E:/HTTRACK%20WEBSITE%20COPIER/digiseller-apin-2-js/topupgim.com/member/dashboard.e09.delayed	(from https://topupgim.com/news/strategi-terbaik-menghadapi-mvp-boss-di-ragnarok-origin-panduan-lengkap-untuk-pemain-solo-dan-party)
